32x32 汉字点阵字库索引表 (按 Unicode 排序)
字符数量: 3755
固定尺寸: 32x32
字体: C:/Windows/Fonts/msyh.ttc
加粗半径: 0
反色: False

序号     字符   Unicode      偏移(Hex)      宽度     高度     pitch 
534    呵    0x00005475   0x00010B00     32     32     4     
535    呸    0x00005478   0x00010B80     32     32     4     
536    呻    0x0000547B   0x00010C00     32     32     4     
537    呼    0x0000547C   0x00010C80     32     32     4     
538    命    0x0000547D   0x00010D00     32     32     4     
539    咀    0x00005480   0x00010D80     32     32     4     
540    咆    0x00005486   0x00010E00     32     32     4     
541    咋    0x0000548B   0x00010E80     32     32     4     
542    和    0x0000548C   0x00010F00     32     32     4     
543    咎    0x0000548E   0x00010F80     32     32     4     
544    咏    0x0000548F   0x00011000     32     32     4     
545    咐    0x00005490   0x00011080     32     32     4     
546    咒    0x00005492   0x00011100     32     32     4     
547    咕    0x00005495   0x00011180     32     32     4     
548    咖    0x00005496   0x00011200     32     32     4     
549    咙    0x00005499   0x00011280     32     32     4     
550    咨    0x000054A8   0x00011300     32     32     4     
551    咬    0x000054AC   0x00011380     32     32     4     
552    咯    0x000054AF   0x00011400     32     32     4     
553    咱    0x000054B1   0x00011480     32     32     4     
554    咳    0x000054B3   0x00011500     32     32     4     
555    咸    0x000054B8   0x00011580     32     32     4     
556    咽    0x000054BD   0x00011600     32     32     4     
557    哀    0x000054C0   0x00011680     32     32     4     
558    品    0x000054C1   0x00011700     32     32     4     
559    哄    0x000054C4   0x00011780     32     32     4     
560    哆    0x000054C6   0x00011800     32     32     4     
561    哇    0x000054C7   0x00011880     32     32     4     
562    哈    0x000054C8   0x00011900     32     32     4     
563    哉    0x000054C9   0x00011980     32     32     4     
564    响    0x000054CD   0x00011A00     32     32     4     
565    哎    0x000054CE   0x00011A80     32     32     4     
566    哑    0x000054D1   0x00011B00     32     32     4     
567    哗    0x000054D7   0x00011B80     32     32     4     
568    哟    0x000054DF   0x00011C00     32     32     4     
569    哥    0x000054E5   0x00011C80     32     32     4     
570    哦    0x000054E6   0x00011D00     32     32     4     
571    哨    0x000054E8   0x00011D80     32     32     4     
572    哩    0x000054E9   0x00011E00     32     32     4     
573    哪    0x000054EA   0x00011E80     32     32     4     
574    哭    0x000054ED   0x00011F00     32     32     4     
575    哮    0x000054EE   0x00011F80     32     32     4     
576    哲    0x000054F2   0x00012000     32     32     4     
577    哺    0x000054FA   0x00012080     32     32     4     
578    哼    0x000054FC   0x00012100     32     32     4     
579    唁    0x00005501   0x00012180     32     32     4     
580    唆    0x00005506   0x00012200     32     32     4     
581    唇    0x00005507   0x00012280     32     32     4     
582    唉    0x00005509   0x00012300     32     32     4     
583    唐    0x00005510   0x00012380     32     32     4     
584    唤    0x00005524   0x00012400     32     32     4     
585    唬    0x0000552C   0x00012480     32     32     4     
586    售    0x0000552E   0x00012500     32     32     4     
587    唯    0x0000552F   0x00012580     32     32     4     
588    唱    0x00005531   0x00012600     32     32     4     
589    唾    0x0000553E   0x00012680     32     32     4     
590    啃    0x00005543   0x00012700     32     32     4     
591    啄    0x00005544   0x00012780     32     32     4     
592    商    0x00005546   0x00012800     32     32     4     
593    啊    0x0000554A   0x00012880     32     32     4     
594    啡    0x00005561   0x00012900     32     32     4     
595    啤    0x00005564   0x00012980     32     32     4     
596    啥    0x00005565   0x00012A00     32     32     4     
597    啦    0x00005566   0x00012A80     32     32     4     
598    啪    0x0000556A   0x00012B00     32     32     4     
599    啮    0x0000556E   0x00012B80     32     32     4     
600    啸    0x00005578   0x00012C00     32     32     4     
601    啼    0x0000557C   0x00012C80     32     32     4     
602    喀    0x00005580   0x00012D00     32     32     4     
603    喂    0x00005582   0x00012D80     32     32     4     
604    善    0x00005584   0x00012E00     32     32     4     
605    喇    0x00005587   0x00012E80     32     32     4     
606    喉    0x00005589   0x00012F00     32     32     4     
607    喊    0x0000558A   0x00012F80     32     32     4     
608    喘    0x00005598   0x00013000     32     32     4     
609    喜    0x0000559C   0x00013080     32     32     4     
610    喝    0x0000559D   0x00013100     32     32     4     
611    喧    0x000055A7   0x00013180     32     32     4     
612    喳    0x000055B3   0x00013200     32     32     4     
613    喷    0x000055B7   0x00013280     32     32     4     
614    喻    0x000055BB   0x00013300     32     32     4     
615    嗅    0x000055C5   0x00013380     32     32     4     
616    嗓    0x000055D3   0x00013400     32     32     4     
617    嗜    0x000055DC   0x00013480     32     32     4     
618    嗡    0x000055E1   0x00013500     32     32     4     
619    嗣    0x000055E3   0x00013580     32     32     4     
620    嗽    0x000055FD   0x00013600     32     32     4     
621    嘉    0x00005609   0x00013680     32     32     4     
622    嘎    0x0000560E   0x00013700     32     32     4     
623    嘘    0x00005618   0x00013780     32     32     4     
624    嘛    0x0000561B   0x00013800     32     32     4     
625    嘱    0x00005631   0x00013880     32     32     4     
626    嘲    0x00005632   0x00013900     32     32     4     
627    嘴    0x00005634   0x00013980     32     32     4     
628    嘶    0x00005636   0x00013A00     32     32     4     
629    嘻    0x0000563B   0x00013A80     32     32     4     
630    嘿    0x0000563F   0x00013B00     32     32     4     
631    噎    0x0000564E   0x00013B80     32     32     4     
632    器    0x00005668   0x00013C00     32     32     4     
633    噪    0x0000566A   0x00013C80     32     32     4     
634    噬    0x0000566C   0x00013D00     32     32     4     
635    噶    0x00005676   0x00013D80     32     32     4     
636    嚎    0x0000568E   0x00013E00     32     32     4     
637    嚏    0x0000568F   0x00013E80     32     32     4     
638    嚣    0x000056A3   0x00013F00     32     32     4     
639    嚷    0x000056B7   0x00013F80     32     32     4     
640    嚼    0x000056BC   0x00014000     32     32     4     
641    囊    0x000056CA   0x00014080     32     32     4     
642    囚    0x000056DA   0x00014100     32     32     4     
643    四    0x000056DB   0x00014180     32     32     4     
644    回    0x000056DE   0x00014200     32     32     4     
645    因    0x000056E0   0x00014280     32     32     4     
646    团    0x000056E2   0x00014300     32     32     4     
647    囤    0x000056E4   0x00014380     32     32     4     
648    园    0x000056ED   0x00014400     32     32     4     
649    困    0x000056F0   0x00014480     32     32     4     
650    囱    0x000056F1   0x00014500     32     32     4     
651    围    0x000056F4   0x00014580     32     32     4     
652    固    0x000056FA   0x00014600     32     32     4     
653    国    0x000056FD   0x00014680     32     32     4     
654    图    0x000056FE   0x00014700     32     32     4     
655    圃    0x00005703   0x00014780     32     32     4     
656    圆    0x00005706   0x00014800     32     32     4     
657    圈    0x00005708   0x00014880     32     32     4     
658    土    0x0000571F   0x00014900     32     32     4     
659    圣    0x00005723   0x00014980     32     32     4     
660    在    0x00005728   0x00014A00     32     32     4     
661    圭    0x0000572D   0x00014A80     32     32     4     
662    地    0x00005730   0x00014B00     32     32     4     
663    场    0x0000573A   0x00014B80     32     32     4     
664    圾    0x0000573E   0x00014C00     32     32     4     
665    址    0x00005740   0x00014C80     32     32     4     
666    均    0x00005747   0x00014D00     32     32     4     
667    坊    0x0000574A   0x00014D80     32     32     4     
668    坍    0x0000574D   0x00014E00     32     32     4     
669    坎    0x0000574E   0x00014E80     32     32     4     
670    坏    0x0000574F   0x00014F00     32     32     4     
671    坐    0x00005750   0x00014F80     32     32     4     
672    坑    0x00005751   0x00015000     32     32     4     
673    块    0x00005757   0x00015080     32     32     4     
674    坚    0x0000575A   0x00015100     32     32     4     
675    坛    0x0000575B   0x00015180     32     32     4     
676    坝    0x0000575D   0x00015200     32     32     4     
677    坞    0x0000575E   0x00015280     32     32     4     
678    坟    0x0000575F   0x00015300     32     32     4     
679    坠    0x00005760   0x00015380     32     32     4     
680    坡    0x00005761   0x00015400     32     32     4     
681    坤    0x00005764   0x00015480     32     32     4     
682    坦    0x00005766   0x00015500     32     32     4     
683    坪    0x0000576A   0x00015580     32     32     4     
684    坯    0x0000576F   0x00015600     32     32     4     
685    坷    0x00005777   0x00015680     32     32     4     
686    垂    0x00005782   0x00015700     32     32     4     
687    垃    0x00005783   0x00015780     32     32     4     
688    垄    0x00005784   0x00015800     32     32     4     
689    型    0x0000578B   0x00015880     32     32     4     
690    垒    0x00005792   0x00015900     32     32     4     
691    垛    0x0000579B   0x00015980     32     32     4     
692    垢    0x000057A2   0x00015A00     32     32     4     
693    垣    0x000057A3   0x00015A80     32     32     4     
694    垦    0x000057A6   0x00015B00     32     32     4     
695    垫    0x000057AB   0x00015B80     32     32     4     
696    垮    0x000057AE   0x00015C00     32     32     4     
697    埂    0x000057C2   0x00015C80     32     32     4     
698    埃    0x000057C3   0x00015D00     32     32     4     
699    埋    0x000057CB   0x00015D80     32     32     4     
700    城    0x000057CE   0x00015E00     32     32     4     
701    埔    0x000057D4   0x00015E80     32     32     4     
702    域    0x000057DF   0x00015F00     32     32     4     
703    埠    0x000057E0   0x00015F80     32     32     4     
704    培    0x000057F9   0x00016000     32     32     4     
705    基    0x000057FA   0x00016080     32     32     4     
706    堂    0x00005802   0x00016100     32     32     4     
707    堆    0x00005806   0x00016180     32     32     4     
708    堑    0x00005811   0x00016200     32     32     4     
709    堕    0x00005815   0x00016280     32     32     4     
710    堡    0x00005821   0x00016300     32     32     4     
711    堤    0x00005824   0x00016380     32     32     4     
