16x16 汉字点阵字库索引表 (按 Unicode 排序)
字符数量: 3755
固定尺寸: 16x16
字体: C:/Windows/Fonts/msyh.ttc

序号     字符   Unicode      偏移(Hex)      宽度     高度     pitch 
2937   藉    0x000085C9   0x00016F20     16     16     2     
2938   藏    0x000085CF   0x00016F40     16     16     2     
2939   藐    0x000085D0   0x00016F60     16     16     2     
2940   藕    0x000085D5   0x00016F80     16     16     2     
2941   藤    0x000085E4   0x00016FA0     16     16     2     
2942   藩    0x000085E9   0x00016FC0     16     16     2     
2943   藻    0x000085FB   0x00016FE0     16     16     2     
2944   蘑    0x00008611   0x00017000     16     16     2     
2945   蘸    0x00008638   0x00017020     16     16     2     
2946   虎    0x0000864E   0x00017040     16     16     2     
2947   虏    0x0000864F   0x00017060     16     16     2     
2948   虐    0x00008650   0x00017080     16     16     2     
2949   虑    0x00008651   0x000170A0     16     16     2     
2950   虚    0x0000865A   0x000170C0     16     16     2     
2951   虞    0x0000865E   0x000170E0     16     16     2     
2952   虫    0x0000866B   0x00017100     16     16     2     
2953   虱    0x00008671   0x00017120     16     16     2     
2954   虹    0x00008679   0x00017140     16     16     2     
2955   虽    0x0000867D   0x00017160     16     16     2     
2956   虾    0x0000867E   0x00017180     16     16     2     
2957   蚀    0x00008680   0x000171A0     16     16     2     
2958   蚁    0x00008681   0x000171C0     16     16     2     
2959   蚂    0x00008682   0x000171E0     16     16     2     
2960   蚊    0x0000868A   0x00017200     16     16     2     
2961   蚌    0x0000868C   0x00017220     16     16     2     
2962   蚕    0x00008695   0x00017240     16     16     2     
2963   蚜    0x0000869C   0x00017260     16     16     2     
2964   蚤    0x000086A4   0x00017280     16     16     2     
2965   蛀    0x000086C0   0x000172A0     16     16     2     
2966   蛆    0x000086C6   0x000172C0     16     16     2     
2967   蛇    0x000086C7   0x000172E0     16     16     2     
2968   蛊    0x000086CA   0x00017300     16     16     2     
2969   蛋    0x000086CB   0x00017320     16     16     2     
2970   蛔    0x000086D4   0x00017340     16     16     2     
2971   蛙    0x000086D9   0x00017360     16     16     2     
2972   蛛    0x000086DB   0x00017380     16     16     2     
2973   蛤    0x000086E4   0x000173A0     16     16     2     
2974   蛮    0x000086EE   0x000173C0     16     16     2     
2975   蛰    0x000086F0   0x000173E0     16     16     2     
2976   蛹    0x000086F9   0x00017400     16     16     2     
2977   蛾    0x000086FE   0x00017420     16     16     2     
2978   蜀    0x00008700   0x00017440     16     16     2     
2979   蜂    0x00008702   0x00017460     16     16     2     
2980   蜒    0x00008712   0x00017480     16     16     2     
2981   蜕    0x00008715   0x000174A0     16     16     2     
2982   蜗    0x00008717   0x000174C0     16     16     2     
2983   蜘    0x00008718   0x000174E0     16     16     2     
2984   蜜    0x0000871C   0x00017500     16     16     2     
2985   蜡    0x00008721   0x00017520     16     16     2     
2986   蝇    0x00008747   0x00017540     16     16     2     
2987   蝉    0x00008749   0x00017560     16     16     2     
2988   蝎    0x0000874E   0x00017580     16     16     2     
2989   蝗    0x00008757   0x000175A0     16     16     2     
2990   蝴    0x00008774   0x000175C0     16     16     2     
2991   蝶    0x00008776   0x000175E0     16     16     2     
2992   融    0x0000878D   0x00017600     16     16     2     
2993   螟    0x0000879F   0x00017620     16     16     2     
2994   螺    0x000087BA   0x00017640     16     16     2     
2995   蟹    0x000087F9   0x00017660     16     16     2     
2996   蠕    0x00008815   0x00017680     16     16     2     
2997   蠢    0x00008822   0x000176A0     16     16     2     
2998   血    0x00008840   0x000176C0     16     16     2     
2999   衅    0x00008845   0x000176E0     16     16     2     
3000   行    0x0000884C   0x00017700     16     16     2     
3001   衍    0x0000884D   0x00017720     16     16     2     
3002   衔    0x00008854   0x00017740     16     16     2     
3003   街    0x00008857   0x00017760     16     16     2     
3004   衙    0x00008859   0x00017780     16     16     2     
3005   衡    0x00008861   0x000177A0     16     16     2     
3006   衣    0x00008863   0x000177C0     16     16     2     
3007   补    0x00008865   0x000177E0     16     16     2     
3008   表    0x00008868   0x00017800     16     16     2     
3009   衫    0x0000886B   0x00017820     16     16     2     
3010   衬    0x0000886C   0x00017840     16     16     2     
3011   衰    0x00008870   0x00017860     16     16     2     
3012   衷    0x00008877   0x00017880     16     16     2     
3013   袁    0x00008881   0x000178A0     16     16     2     
3014   袄    0x00008884   0x000178C0     16     16     2     
3015   袋    0x0000888B   0x000178E0     16     16     2     
3016   袍    0x0000888D   0x00017900     16     16     2     
3017   袒    0x00008892   0x00017920     16     16     2     
3018   袖    0x00008896   0x00017940     16     16     2     
3019   袜    0x0000889C   0x00017960     16     16     2     
3020   被    0x000088AB   0x00017980     16     16     2     
3021   袭    0x000088AD   0x000179A0     16     16     2     
3022   袱    0x000088B1   0x000179C0     16     16     2     
3023   裁    0x000088C1   0x000179E0     16     16     2     
3024   裂    0x000088C2   0x00017A00     16     16     2     
3025   装    0x000088C5   0x00017A20     16     16     2     
3026   裔    0x000088D4   0x00017A40     16     16     2     
3027   裕    0x000088D5   0x00017A60     16     16     2     
3028   裙    0x000088D9   0x00017A80     16     16     2     
3029   裤    0x000088E4   0x00017AA0     16     16     2     
3030   裳    0x000088F3   0x00017AC0     16     16     2     
3031   裴    0x000088F4   0x00017AE0     16     16     2     
3032   裸    0x000088F8   0x00017B00     16     16     2     
3033   裹    0x000088F9   0x00017B20     16     16     2     
3034   褂    0x00008902   0x00017B40     16     16     2     
3035   褐    0x00008910   0x00017B60     16     16     2     
3036   褒    0x00008912   0x00017B80     16     16     2     
3037   褥    0x00008925   0x00017BA0     16     16     2     
3038   褪    0x0000892A   0x00017BC0     16     16     2     
3039   襄    0x00008944   0x00017BE0     16     16     2     
3040   襟    0x0000895F   0x00017C00     16     16     2     
3041   西    0x0000897F   0x00017C20     16     16     2     
3042   要    0x00008981   0x00017C40     16     16     2     
3043   覆    0x00008986   0x00017C60     16     16     2     
3044   见    0x000089C1   0x00017C80     16     16     2     
3045   观    0x000089C2   0x00017CA0     16     16     2     
3046   规    0x000089C4   0x00017CC0     16     16     2     
3047   觅    0x000089C5   0x00017CE0     16     16     2     
3048   视    0x000089C6   0x00017D00     16     16     2     
3049   览    0x000089C8   0x00017D20     16     16     2     
3050   觉    0x000089C9   0x00017D40     16     16     2     
3051   角    0x000089D2   0x00017D60     16     16     2     
3052   解    0x000089E3   0x00017D80     16     16     2     
3053   触    0x000089E6   0x00017DA0     16     16     2     
3054   言    0x00008A00   0x00017DC0     16     16     2     
3055   詹    0x00008A79   0x00017DE0     16     16     2     
3056   誉    0x00008A89   0x00017E00     16     16     2     
3057   誊    0x00008A8A   0x00017E20     16     16     2     
3058   誓    0x00008A93   0x00017E40     16     16     2     
3059   警    0x00008B66   0x00017E60     16     16     2     
3060   譬    0x00008B6C   0x00017E80     16     16     2     
3061   计    0x00008BA1   0x00017EA0     16     16     2     
3062   订    0x00008BA2   0x00017EC0     16     16     2     
3063   讣    0x00008BA3   0x00017EE0     16     16     2     
3064   认    0x00008BA4   0x00017F00     16     16     2     
3065   讥    0x00008BA5   0x00017F20     16     16     2     
3066   讨    0x00008BA8   0x00017F40     16     16     2     
3067   让    0x00008BA9   0x00017F60     16     16     2     
3068   讫    0x00008BAB   0x00017F80     16     16     2     
3069   训    0x00008BAD   0x00017FA0     16     16     2     
3070   议    0x00008BAE   0x00017FC0     16     16     2     
3071   讯    0x00008BAF   0x00017FE0     16     16     2     
3072   记    0x00008BB0   0x00018000     16     16     2     
3073   讲    0x00008BB2   0x00018020     16     16     2     
3074   讳    0x00008BB3   0x00018040     16     16     2     
3075   讶    0x00008BB6   0x00018060     16     16     2     
3076   许    0x00008BB8   0x00018080     16     16     2     
3077   讹    0x00008BB9   0x000180A0     16     16     2     
3078   论    0x00008BBA   0x000180C0     16     16     2     
3079   讼    0x00008BBC   0x000180E0     16     16     2     
3080   讽    0x00008BBD   0x00018100     16     16     2     
3081   设    0x00008BBE   0x00018120     16     16     2     
3082   访    0x00008BBF   0x00018140     16     16     2     
3083   诀    0x00008BC0   0x00018160     16     16     2     
3084   证    0x00008BC1   0x00018180     16     16     2     
3085   评    0x00008BC4   0x000181A0     16     16     2     
3086   诅    0x00008BC5   0x000181C0     16     16     2     
3087   识    0x00008BC6   0x000181E0     16     16     2     
3088   诈    0x00008BC8   0x00018200     16     16     2     
3089   诉    0x00008BC9   0x00018220     16     16     2     
3090   诊    0x00008BCA   0x00018240     16     16     2     
3091   诌    0x00008BCC   0x00018260     16     16     2     
3092   词    0x00008BCD   0x00018280     16     16     2     
3093   译    0x00008BD1   0x000182A0     16     16     2     
3094   试    0x00008BD5   0x000182C0     16     16     2     
3095   诗    0x00008BD7   0x000182E0     16     16     2     
3096   诚    0x00008BDA   0x00018300     16     16     2     
3097   诛    0x00008BDB   0x00018320     16     16     2     
3098   话    0x00008BDD   0x00018340     16     16     2     
3099   诞    0x00008BDE   0x00018360     16     16     2     
3100   诡    0x00008BE1   0x00018380     16     16     2     
3101   询    0x00008BE2   0x000183A0     16     16     2     
3102   诣    0x00008BE3   0x000183C0     16     16     2     
3103   该    0x00008BE5   0x000183E0     16     16     2     
3104   详    0x00008BE6   0x00018400     16     16     2     
3105   诧    0x00008BE7   0x00018420     16     16     2     
3106   诫    0x00008BEB   0x00018440     16     16     2     
3107   诬    0x00008BEC   0x00018460     16     16     2     
3108   语    0x00008BED   0x00018480     16     16     2     
3109   误    0x00008BEF   0x000184A0     16     16     2     
3110   诱    0x00008BF1   0x000184C0     16     16     2     
3111   诲    0x00008BF2   0x000184E0     16     16     2     
3112   说    0x00008BF4   0x00018500     16     16     2     
3113   诵    0x00008BF5   0x00018520     16     16     2     
3114   请    0x00008BF7   0x00018540     16     16     2     
3115   诸    0x00008BF8   0x00018560     16     16     2     
3116   诺    0x00008BFA   0x00018580     16     16     2     
3117   读    0x00008BFB   0x000185A0     16     16     2     
3118   诽    0x00008BFD   0x000185C0     16     16     2     
3119   课    0x00008BFE   0x000185E0     16     16     2     
3120   谁    0x00008C01   0x00018600     16     16     2     
3121   调    0x00008C03   0x00018620     16     16     2     
3122   谅    0x00008C05   0x00018640     16     16     2     
3123   谆    0x00008C06   0x00018660     16     16     2     
3124   谈    0x00008C08   0x00018680     16     16     2     
3125   谊    0x00008C0A   0x000186A0     16     16     2     
3126   谋    0x00008C0B   0x000186C0     16     16     2     
3127   谍    0x00008C0D   0x000186E0     16     16     2     
3128   谎    0x00008C0E   0x00018700     16     16     2     
3129   谐    0x00008C10   0x00018720     16     16     2     
3130   谓    0x00008C13   0x00018740     16     16     2     
3131   谗    0x00008C17   0x00018760     16     16     2     
3132   谚    0x00008C1A   0x00018780     16     16     2     
3133   谜    0x00008C1C   0x000187A0     16     16     2     
3134   谢    0x00008C22   0x000187C0     16     16     2     
3135   谣    0x00008C23   0x000187E0     16     16     2     
3136   谤    0x00008C24   0x00018800     16     16     2     
3137   谦    0x00008C26   0x00018820     16     16     2     
3138   谨    0x00008C28   0x00018840     16     16     2     
3139   谩    0x00008C29   0x00018860     16     16     2     
3140   谬    0x00008C2C   0x00018880     16     16     2     
3141   谭    0x00008C2D   0x000188A0     16     16     2     
3142   谰    0x00008C30   0x000188C0     16     16     2     
3143   谱    0x00008C31   0x000188E0     16     16     2     
3144   谴    0x00008C34   0x00018900     16     16     2     
3145   谷    0x00008C37   0x00018920     16     16     2     
3146   豁    0x00008C41   0x00018940     16     16     2     
3147   豆    0x00008C46   0x00018960     16     16     2     
3148   豌    0x00008C4C   0x00018980     16     16     2     
3149   象    0x00008C61   0x000189A0     16     16     2     
3150   豢    0x00008C62   0x000189C0     16     16     2     
3151   豪    0x00008C6A   0x000189E0     16     16     2     
3152   豫    0x00008C6B   0x00018A00     16     16     2     
3153   豹    0x00008C79   0x00018A20     16     16     2     
3154   豺    0x00008C7A   0x00018A40     16     16     2     
3155   貉    0x00008C89   0x00018A60     16     16     2     
3156   貌    0x00008C8C   0x00018A80     16     16     2     
3157   贝    0x00008D1D   0x00018AA0     16     16     2     
3158   贞    0x00008D1E   0x00018AC0     16     16     2     
3159   负    0x00008D1F   0x00018AE0     16     16     2     
3160   贡    0x00008D21   0x00018B00     16     16     2     
3161   财    0x00008D22   0x00018B20     16     16     2     
3162   责    0x00008D23   0x00018B40     16     16     2     
3163   贤    0x00008D24   0x00018B60     16     16     2     
3164   败    0x00008D25   0x00018B80     16     16     2     
3165   账    0x00008D26   0x00018BA0     16     16     2     
3166   货    0x00008D27   0x00018BC0     16     16     2     
3167   质    0x00008D28   0x00018BE0     16     16     2     
3168   贩    0x00008D29   0x00018C00     16     16     2     
3169   贪    0x00008D2A   0x00018C20     16     16     2     
3170   贫    0x00008D2B   0x00018C40     16     16     2     
3171   贬    0x00008D2C   0x00018C60     16     16     2     
3172   购    0x00008D2D   0x00018C80     16     16     2     
3173   贮    0x00008D2E   0x00018CA0     16     16     2     
3174   贯    0x00008D2F   0x00018CC0     16     16     2     
3175   贰    0x00008D30   0x00018CE0     16     16     2     
3176   贱    0x00008D31   0x00018D00     16     16     2     
3177   贴    0x00008D34   0x00018D20     16     16     2     
3178   贵    0x00008D35   0x00018D40     16     16     2     
3179   贷    0x00008D37   0x00018D60     16     16     2     
3180   贸    0x00008D38   0x00018D80     16     16     2     
3181   费    0x00008D39   0x00018DA0     16     16     2     
3182   贺    0x00008D3A   0x00018DC0     16     16     2     
3183   贼    0x00008D3C   0x00018DE0     16     16     2     
3184   贾    0x00008D3E   0x00018E00     16     16     2     
3185   贿    0x00008D3F   0x00018E20     16     16     2     
3186   赁    0x00008D41   0x00018E40     16     16     2     
3187   赂    0x00008D42   0x00018E60     16     16     2     
3188   赃    0x00008D43   0x00018E80     16     16     2     
3189   资    0x00008D44   0x00018EA0     16     16     2     
3190   赊    0x00008D4A   0x00018EC0     16     16     2     
3191   赋    0x00008D4B   0x00018EE0     16     16     2     
3192   赌    0x00008D4C   0x00018F00     16     16     2     
3193   赎    0x00008D4E   0x00018F20     16     16     2     
3194   赏    0x00008D4F   0x00018F40     16     16     2     
3195   赐    0x00008D50   0x00018F60     16     16     2     
3196   赔    0x00008D54   0x00018F80     16     16     2     
3197   赖    0x00008D56   0x00018FA0     16     16     2     
3198   赘    0x00008D58   0x00018FC0     16     16     2     
3199   赚    0x00008D5A   0x00018FE0     16     16     2     
3200   赛    0x00008D5B   0x00019000     16     16     2     
3201   赞    0x00008D5E   0x00019020     16     16     2     
3202   赠    0x00008D60   0x00019040     16     16     2     
3203   赡    0x00008D61   0x00019060     16     16     2     
3204   赢    0x00008D62   0x00019080     16     16     2     
3205   赣    0x00008D63   0x000190A0     16     16     2     
3206   赤    0x00008D64   0x000190C0     16     16     2     
3207   赦    0x00008D66   0x000190E0     16     16     2     
3208   赫    0x00008D6B   0x00019100     16     16     2     
3209   走    0x00008D70   0x00019120     16     16     2     
3210   赴    0x00008D74   0x00019140     16     16     2     
3211   赵    0x00008D75   0x00019160     16     16     2     
3212   赶    0x00008D76   0x00019180     16     16     2     
3213   起    0x00008D77   0x000191A0     16     16     2     
3214   趁    0x00008D81   0x000191C0     16     16     2     
3215   超    0x00008D85   0x000191E0     16     16     2     
3216   越    0x00008D8A   0x00019200     16     16     2     
3217   趋    0x00008D8B   0x00019220     16     16     2     
3218   趟    0x00008D9F   0x00019240     16     16     2     
3219   趣    0x00008DA3   0x00019260     16     16     2     
3220   足    0x00008DB3   0x00019280     16     16     2     
3221   趴    0x00008DB4   0x000192A0     16     16     2     
3222   趾    0x00008DBE   0x000192C0     16     16     2     
3223   跃    0x00008DC3   0x000192E0     16     16     2     
3224   跋    0x00008DCB   0x00019300     16     16     2     
3225   跌    0x00008DCC   0x00019320     16     16     2     
3226   跑    0x00008DD1   0x00019340     16     16     2     
3227   距    0x00008DDD   0x00019360     16     16     2     
3228   跟    0x00008DDF   0x00019380     16     16     2     
3229   跨    0x00008DE8   0x000193A0     16     16     2     
3230   跪    0x00008DEA   0x000193C0     16     16     2     
3231   路    0x00008DEF   0x000193E0     16     16     2     
3232   跳    0x00008DF3   0x00019400     16     16     2     
3233   践    0x00008DF5   0x00019420     16     16     2     
3234   跺    0x00008DFA   0x00019440     16     16     2     
3235   踊    0x00008E0A   0x00019460     16     16     2     
3236   踌    0x00008E0C   0x00019480     16     16     2     
3237   踏    0x00008E0F   0x000194A0     16     16     2     
3238   踞    0x00008E1E   0x000194C0     16     16     2     
3239   踢    0x00008E22   0x000194E0     16     16     2     
3240   踩    0x00008E29   0x00019500     16     16     2     
3241   踪    0x00008E2A   0x00019520     16     16     2     
3242   蹄    0x00008E44   0x00019540     16     16     2     
3243   蹈    0x00008E48   0x00019560     16     16     2     
3244   蹋    0x00008E4B   0x00019580     16     16     2     
3245   蹦    0x00008E66   0x000195A0     16     16     2     
3246   蹬    0x00008E6C   0x000195C0     16     16     2     
3247   蹭    0x00008E6D   0x000195E0     16     16     2     
3248   蹲    0x00008E72   0x00019600     16     16     2     
3249   蹿    0x00008E7F   0x00019620     16     16     2     
3250   躁    0x00008E81   0x00019640     16     16     2     
3251   躇    0x00008E87   0x00019660     16     16     2     
3252   身    0x00008EAB   0x00019680     16     16     2     
3253   躬    0x00008EAC   0x000196A0     16     16     2     
3254   躯    0x00008EAF   0x000196C0     16     16     2     
3255   躲    0x00008EB2   0x000196E0     16     16     2     
3256   躺    0x00008EBA   0x00019700     16     16     2     
3257   车    0x00008F66   0x00019720     16     16     2     
3258   轧    0x00008F67   0x00019740     16     16     2     
3259   轨    0x00008F68   0x00019760     16     16     2     
3260   轩    0x00008F69   0x00019780     16     16     2     
3261   转    0x00008F6C   0x000197A0     16     16     2     
3262   轮    0x00008F6E   0x000197C0     16     16     2     
3263   软    0x00008F6F   0x000197E0     16     16     2     
3264   轰    0x00008F70   0x00019800     16     16     2     
3265   轴    0x00008F74   0x00019820     16     16     2     
3266   轻    0x00008F7B   0x00019840     16     16     2     
3267   载    0x00008F7D   0x00019860     16     16     2     
3268   轿    0x00008F7F   0x00019880     16     16     2     
3269   较    0x00008F83   0x000198A0     16     16     2     
3270   辅    0x00008F85   0x000198C0     16     16     2     
3271   辆    0x00008F86   0x000198E0     16     16     2     
3272   辈    0x00008F88   0x00019900     16     16     2     
3273   辉    0x00008F89   0x00019920     16     16     2     
3274   辊    0x00008F8A   0x00019940     16     16     2     
3275   辐    0x00008F90   0x00019960     16     16     2     
3276   辑    0x00008F91   0x00019980     16     16     2     
3277   输    0x00008F93   0x000199A0     16     16     2     
3278   辕    0x00008F95   0x000199C0     16     16     2     
3279   辖    0x00008F96   0x000199E0     16     16     2     
3280   辗    0x00008F97   0x00019A00     16     16     2     
3281   辙    0x00008F99   0x00019A20     16     16     2     
3282   辛    0x00008F9B   0x00019A40     16     16     2     
3283   辜    0x00008F9C   0x00019A60     16     16     2     
3284   辞    0x00008F9E   0x00019A80     16     16     2     
3285   辟    0x00008F9F   0x00019AA0     16     16     2     
3286   辣    0x00008FA3   0x00019AC0     16     16     2     
3287   辨    0x00008FA8   0x00019AE0     16     16     2     
3288   辩    0x00008FA9   0x00019B00     16     16     2     
3289   辫    0x00008FAB   0x00019B20     16     16     2     
3290   辰    0x00008FB0   0x00019B40     16     16     2     
3291   辱    0x00008FB1   0x00019B60     16     16     2     
3292   边    0x00008FB9   0x00019B80     16     16     2     
3293   辽    0x00008FBD   0x00019BA0     16     16     2     
3294   达    0x00008FBE   0x00019BC0     16     16     2     
3295   迁    0x00008FC1   0x00019BE0     16     16     2     
3296   迂    0x00008FC2   0x00019C00     16     16     2     
3297   迄    0x00008FC4   0x00019C20     16     16     2     
3298   迅    0x00008FC5   0x00019C40     16     16     2     
3299   过    0x00008FC7   0x00019C60     16     16     2     
3300   迈    0x00008FC8   0x00019C80     16     16     2     
3301   迎    0x00008FCE   0x00019CA0     16     16     2     
3302   运    0x00008FD0   0x00019CC0     16     16     2     
3303   近    0x00008FD1   0x00019CE0     16     16     2     
3304   返    0x00008FD4   0x00019D00     16     16     2     
3305   还    0x00008FD8   0x00019D20     16     16     2     
3306   这    0x00008FD9   0x00019D40     16     16     2     
3307   进    0x00008FDB   0x00019D60     16     16     2     
3308   远    0x00008FDC   0x00019D80     16     16     2     
3309   违    0x00008FDD   0x00019DA0     16     16     2     
3310   连    0x00008FDE   0x00019DC0     16     16     2     
3311   迟    0x00008FDF   0x00019DE0     16     16     2     
3312   迢    0x00008FE2   0x00019E00     16     16     2     
3313   迪    0x00008FEA   0x00019E20     16     16     2     
3314   迫    0x00008FEB   0x00019E40     16     16     2     
3315   迭    0x00008FED   0x00019E60     16     16     2     
3316   述    0x00008FF0   0x00019E80     16     16     2     
3317   迷    0x00008FF7   0x00019EA0     16     16     2     
3318   迸    0x00008FF8   0x00019EC0     16     16     2     
3319   迹    0x00008FF9   0x00019EE0     16     16     2     
3320   追    0x00008FFD   0x00019F00     16     16     2     
3321   退    0x00009000   0x00019F20     16     16     2     
3322   送    0x00009001   0x00019F40     16     16     2     
3323   适    0x00009002   0x00019F60     16     16     2     
3324   逃    0x00009003   0x00019F80     16     16     2     
3325   逆    0x00009006   0x00019FA0     16     16     2     
3326   选    0x00009009   0x00019FC0     16     16     2     
3327   逊    0x0000900A   0x00019FE0     16     16     2     
3328   透    0x0000900F   0x0001A000     16     16     2     
3329   逐    0x00009010   0x0001A020     16     16     2     
3330   递    0x00009012   0x0001A040     16     16     2     
3331   途    0x00009014   0x0001A060     16     16     2     
3332   逗    0x00009017   0x0001A080     16     16     2     
3333   通    0x0000901A   0x0001A0A0     16     16     2     
3334   逛    0x0000901B   0x0001A0C0     16     16     2     
3335   逝    0x0000901D   0x0001A0E0     16     16     2     
3336   逞    0x0000901E   0x0001A100     16     16     2     
3337   速    0x0000901F   0x0001A120     16     16     2     
3338   造    0x00009020   0x0001A140     16     16     2     
3339   逢    0x00009022   0x0001A160     16     16     2     
3340   逮    0x0000902E   0x0001A180     16     16     2     
3341   逸    0x00009038   0x0001A1A0     16     16     2     
3342   逻    0x0000903B   0x0001A1C0     16     16     2     
3343   逼    0x0000903C   0x0001A1E0     16     16     2     
3344   逾    0x0000903E   0x0001A200     16     16     2     
3345   遁    0x00009041   0x0001A220     16     16     2     
3346   遂    0x00009042   0x0001A240     16     16     2     
3347   遇    0x00009047   0x0001A260     16     16     2     
3348   遍    0x0000904D   0x0001A280     16     16     2     
3349   遏    0x0000904F   0x0001A2A0     16     16     2     
3350   道    0x00009053   0x0001A2C0     16     16     2     
3351   遗    0x00009057   0x0001A2E0     16     16     2     
3352   遣    0x00009063   0x0001A300     16     16     2     
3353   遥    0x00009065   0x0001A320     16     16     2     
3354   遭    0x0000906D   0x0001A340     16     16     2     
3355   遮    0x0000906E   0x0001A360     16     16     2     
3356   遵    0x00009075   0x0001A380     16     16     2     
3357   避    0x0000907F   0x0001A3A0     16     16     2     
3358   邀    0x00009080   0x0001A3C0     16     16     2     
3359   邑    0x00009091   0x0001A3E0     16     16     2     
3360   邓    0x00009093   0x0001A400     16     16     2     
3361   邢    0x000090A2   0x0001A420     16     16     2     
3362   那    0x000090A3   0x0001A440     16     16     2     
3363   邦    0x000090A6   0x0001A460     16     16     2     
3364   邪    0x000090AA   0x0001A480     16     16     2     
3365   邮    0x000090AE   0x0001A4A0     16     16     2     
3366   邯    0x000090AF   0x0001A4C0     16     16     2     
3367   邱    0x000090B1   0x0001A4E0     16     16     2     
3368   邵    0x000090B5   0x0001A500     16     16     2     
3369   邹    0x000090B9   0x0001A520     16     16     2     
3370   邻    0x000090BB   0x0001A540     16     16     2     
3371   郁    0x000090C1   0x0001A560     16     16     2     
3372   郊    0x000090CA   0x0001A580     16     16     2     
3373   郎    0x000090CE   0x0001A5A0     16     16     2     
3374   郑    0x000090D1   0x0001A5C0     16     16     2     
3375   郝    0x000090DD   0x0001A5E0     16     16     2     
3376   郡    0x000090E1   0x0001A600     16     16     2     
3377   郧    0x000090E7   0x0001A620     16     16     2     
3378   部    0x000090E8   0x0001A640     16     16     2     
3379   郭    0x000090ED   0x0001A660     16     16     2     
3380   郴    0x000090F4   0x0001A680     16     16     2     
3381   郸    0x000090F8   0x0001A6A0     16     16     2     
3382   都    0x000090FD   0x0001A6C0     16     16     2     
3383   鄂    0x00009102   0x0001A6E0     16     16     2     
3384   鄙    0x00009119   0x0001A700     16     16     2     
3385   酉    0x00009149   0x0001A720     16     16     2     
3386   酋    0x0000914B   0x0001A740     16     16     2     
3387   酌    0x0000914C   0x0001A760     16     16     2     
3388   配    0x0000914D   0x0001A780     16     16     2     
3389   酒    0x00009152   0x0001A7A0     16     16     2     
3390   酗    0x00009157   0x0001A7C0     16     16     2     
3391   酚    0x0000915A   0x0001A7E0     16     16     2     
3392   酝    0x0000915D   0x0001A800     16     16     2     
3393   酞    0x0000915E   0x0001A820     16     16     2     
3394   酣    0x00009163   0x0001A840     16     16     2     
3395   酥    0x00009165   0x0001A860     16     16     2     
3396   酪    0x0000916A   0x0001A880     16     16     2     
3397   酬    0x0000916C   0x0001A8A0     16     16     2     
3398   酮    0x0000916E   0x0001A8C0     16     16     2     
3399   酱    0x00009171   0x0001A8E0     16     16     2     
3400   酵    0x00009175   0x0001A900     16     16     2     
3401   酶    0x00009176   0x0001A920     16     16     2     
3402   酷    0x00009177   0x0001A940     16     16     2     
3403   酸    0x00009178   0x0001A960     16     16     2     
3404   酿    0x0000917F   0x0001A980     16     16     2     
3405   醇    0x00009187   0x0001A9A0     16     16     2     
3406   醉    0x00009189   0x0001A9C0     16     16     2     
3407   醋    0x0000918B   0x0001A9E0     16     16     2     
3408   醒    0x00009192   0x0001AA00     16     16     2     
3409   醚    0x0000919A   0x0001AA20     16     16     2     
3410   醛    0x0000919B   0x0001AA40     16     16     2     
3411   采    0x000091C7   0x0001AA60     16     16     2     
3412   釉    0x000091C9   0x0001AA80     16     16     2     
3413   释    0x000091CA   0x0001AAA0     16     16     2     
3414   里    0x000091CC   0x0001AAC0     16     16     2     
3415   重    0x000091CD   0x0001AAE0     16     16     2     
3416   野    0x000091CE   0x0001AB00     16     16     2     
3417   量    0x000091CF   0x0001AB20     16     16     2     
3418   金    0x000091D1   0x0001AB40     16     16     2     
3419   釜    0x000091DC   0x0001AB60     16     16     2     
3420   鉴    0x00009274   0x0001AB80     16     16     2     
3421   针    0x00009488   0x0001ABA0     16     16     2     
3422   钉    0x00009489   0x0001ABC0     16     16     2     
3423   钎    0x0000948E   0x0001ABE0     16     16     2     
3424   钒    0x00009492   0x0001AC00     16     16     2     
3425   钓    0x00009493   0x0001AC20     16     16     2     
3426   钙    0x00009499   0x0001AC40     16     16     2     
3427   钝    0x0000949D   0x0001AC60     16     16     2     
3428   钞    0x0000949E   0x0001AC80     16     16     2     
3429   钟    0x0000949F   0x0001ACA0     16     16     2     
3430   钠    0x000094A0   0x0001ACC0     16     16     2     
3431   钡    0x000094A1   0x0001ACE0     16     16     2     
3432   钢    0x000094A2   0x0001AD00     16     16     2     
3433   钥    0x000094A5   0x0001AD20     16     16     2     
3434   钦    0x000094A6   0x0001AD40     16     16     2     
3435   钧    0x000094A7   0x0001AD60     16     16     2     
3436   钨    0x000094A8   0x0001AD80     16     16     2     
3437   钩    0x000094A9   0x0001ADA0     16     16     2     
3438   钮    0x000094AE   0x0001ADC0     16     16     2     
3439   钱    0x000094B1   0x0001ADE0     16     16     2     
3440   钳    0x000094B3   0x0001AE00     16     16     2     
3441   钵    0x000094B5   0x0001AE20     16     16     2     
3442   钻    0x000094BB   0x0001AE40     16     16     2     
3443   钾    0x000094BE   0x0001AE60     16     16     2     
3444   铀    0x000094C0   0x0001AE80     16     16     2     
3445   铁    0x000094C1   0x0001AEA0     16     16     2     
3446   铂    0x000094C2   0x0001AEC0     16     16     2     
3447   铃    0x000094C3   0x0001AEE0     16     16     2     
3448   铅    0x000094C5   0x0001AF00     16     16     2     
3449   铆    0x000094C6   0x0001AF20     16     16     2     
